1753,2635,834,406,608,191,516,340,493,367,356,166,165,248,110,113,72,77,22,53,17,0,79,0,87,0,6,22,38,21,57,2,55,1,17,56,6,6,36,0,0,0,14,15,0,53,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,6,0,0,1,6,0,0,0,0
24123,17213,6349,2279,3251,4171,847,920,2029,3252,1471,900,840,1149,638,20,0,396,223,57,24,1,187,40,15,47,425,17,61,69,101,0,14,0,25,32,78,7,49,0,0,0,169,44,0,3,16,0,22,66,10,0,0,0,0,0,0,0,0,0,0,6,6,2,0,10,28,0,0,0
16167,8774,4752,1753,3720,2234,3149,3239,4075,915,2054,773,1586,1183,598,654,13,307,64,161,340,0,493,141,563,125,455,168,176,153,234,0,140,0,110,35,234,25,24,48,0,132,51,77,1,15,92,5,30,59,30,0,2,0,1,0,0,24,0,0,4,28,21,2,5,23,84,0,0,0
2378,1594,870,428,368,256,416,389,332,261,217,127,322,283,123,59,26,68,42,4,15,0,48,0,33,0,2,21,77,10,11,12,4,9,11,12,18,2,21,0,0,1,20,14,0,12,0,0,0,26,0,0,0,0,0,0,0,20,0,0,0,13,0,0,0,5,0,0,0,0
24386,7674,3395,2482,2409,3604,3735,2431,2037,988,1510,1256,1548,1541,881,757,156,307,330,148,80,0,465,441,718,346,433,70,379,415,379,0,248,85,80,177,461,38,175,0,5,1,73,64,8,0,315,53,139,130,63,0,25,2,4,9,12,61,0,0,0,85,258,0,18,23,25,3,16,0
4118,2023,676,408,494,704,658,186,272,208,247,320,190,864,231,152,40,315,5,3,77,0,292,0,107,0,3,53,15,10,380,0,2,4,11,15,14,1,8,0,0,0,25,39,0,43,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,8,0,0,5,2,0,0,0,0
48639,31258,19289,16761,7008,3960,7600,4138,4967,10089,3455,1585,5429,4787,2087,1292,913,1559,80,75,273,0,276,9,558,13,151,1026,130,186,328,58,22,15,139,194,155,126,86,0,0,8,207,184,0,399,2,8,1,209,143,0,0,0,0,0,0,170,0,0,1,76,1,47,129,118,4,0,0,0
20848,22785,9326,4203,5376,1162,4399,3529,3791,3016,3706,871,2072,2414,954,802,185,395,181,22,101,0,60,42,263,15,52,157,461,322,153,607,62,35,241,219,48,34,111,70,0,12,114,167,0,700,6,0,0,44,10,0,0,0,0,0,0,32,0,0,0,7,0,0,8,68,8,0,0,0
2588,3551,1165,525,634,158,651,425,529,362,382,105,169,308,115,148,14,69,16,1,10,0,43,0,55,0,0,44,24,31,41,4,73,2,40,7,15,3,4,0,0,0,11,78,0,61,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,9,0,0,1,7,0,0,0,0
81745,34094,19436,10853,9645,10617,13906,11627,10704,3924,5884,3406,5884,5714,3751,1831,449,1372,867,390,187,4,1389,877,2091,969,743,221,1247,1219,1130,36,653,131,269,485,1061,163,1013,0,5,17,237,225,8,22,557,158,169,353,124,0,47,25,23,9,17,112,0,0,0,756,338,0,65,175,369,65,25,0
86309,44467,24977,19410,10563,10403,11412,5433,7229,7684,4582,3936,4234,5296,1204,1922,3550,1145,453,215,478,0,1094,666,1356,676,1099,629,770,1043,607,0,102,10,83,159,834,150,383,0,0,83,343,423,0,128,299,0,169,324,204,0,0,0,0,0,0,200,0,0,9,36,92,7,206,154,283,0,0,0
7625,4784,2191,1297,2003,609,1710,1371,1589,1066,890,428,579,839,405,232,342,323,10,21,170,3,66,40,55,58,25,361,31,43,85,26,9,61,36,46,33,10,30,17,0,1,131,112,3,182,0,0,9,10,2,0,0,0,0,0,0,98,0,0,2,14,1,2,103,17,0,0,0,0
2889,4323,1518,527,655,625,684,353,508,163,337,198,239,274,39,68,23,30,18,12,4,0,38,0,19,0,19,24,38,27,19,0,16,7,13,38,27,0,18,0,0,0,19,13,0,0,0,0,0,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,235,150,61,21,83,54,30,28,36,9,17,40,25,4,0,25,6,3,1,2,0,0,0,0,0,0,2,0,7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2939,140,353,260,328,393,209,409,300,308,189,298,125,124,57,0,125,58,10,20,17,0,26,37,0,65,10,15,6,82,35,0,21,7,17,10,33,2,44,6,0,6,43,27,7,2,13,0,21,0,0,0,0,0,0,0,0,5,0,0,1,9,6,0,22,3,9,0,0,0
1485,3139,1251,1109,478,143,344,465,547,239,291,93,159,299,89,110,7,18,7,10,8,0,6,0,15,0,3,21,23,11,3,4,68,0,26,29,2,5,11,0,0,0,12,14,0,83,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
5692,3526,2013,1166,846,789,860,546,591,515,635,172,399,446,29,3,15,94,6,1,46,0,1,0,0,0,14,45,17,9,28,0,6,0,5,6,21,6,1,0,0,7,21,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3331,157,429,271,352,414,227,437,341,324,202,297,128,133,58,0,133,56,10,20,17,0,25,37,0,65,9,15,6,83,33,0,5,6,17,10,33,2,44,6,0,7,40,24,8,2,13,0,21,0,0,0,0,0,0,0,0,5,0,0,1,9,6,0,22,2,9,0,0,0
1319,740,128,221,391,139,229,193,255,239,237,81,94,171,134,114,211,43,17,5,34,0,46,0,81,0,30,54,10,5,89,12,30,2,22,41,6,0,8,0,0,3,26,28,0,29,0,0,0,4,3,0,0,0,0,0,0,1,0,4,0,12,0,0,0,0,0,0,0,0
53487,20092,12042,5078,6264,4104,5378,2865,3735,5508,2970,1839,2521,1459,3265,2181,1624,1006,600,432,495,2,375,557,923,702,548,187,323,431,165,137,65,17,94,154,314,30,237,0,0,0,112,273,3,1651,65,0,0,155,115,0,0,0,0,0,0,10,0,9,14,33,146,0,12,34,252,0,0,0
7961,8281,3040,1781,2530,495,1402,1131,1399,1017,1152,214,512,1024,535,310,136,272,246,2,109,0,28,0,67,0,8,79,549,129,20,131,31,3,65,18,34,16,39,0,0,0,41,80,0,209,0,0,0,10,4,0,0,0,0,0,0,1,0,0,0,3,0,1,0,12,0,0,0,0
275,231,122,79,7,29,41,17,12,34,7,4,30,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7852,5117,2316,1073,2789,1448,961,1125,1759,1490,1362,616,464,405,304,684,350,163,73,71,100,0,66,1,242,1,77,176,84,71,134,75,150,11,105,72,17,0,59,0,0,2,115,147,4,20,0,0,0,37,25,0,0,0,0,0,0,5,0,2,0,107,0,0,15,0,0,0,0,0
269,172,56,73,116,41,55,31,44,39,58,29,20,13,24,18,4,9,2,0,15,0,7,0,17,0,2,10,6,1,11,0,0,0,2,0,8,0,3,0,0,0,2,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
217,224,69,59,68,23,76,28,34,30,31,20,19,33,13,41,28,4,4,0,4,0,12,0,14,0,1,5,6,6,22,0,18,2,0,0,0,0,2,0,0,0,5,5,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0
2303,973,430,356,319,332,483,241,205,130,174,80,249,203,38,101,0,34,13,0,24,0,26,0,104,0,2,28,49,31,23,0,66,2,4,3,3,2,8,0,0,0,48,21,0,0,0,0,0,5,1,0,0,0,0,0,0,13,0,0,0,23,0,0,12,0,0,0,0,0
3680,5722,1835,967,741,664,550,423,485,348,517,265,245,308,108,136,193,74,36,2,35,0,64,0,58,9,26,24,43,29,22,12,27,0,20,7,37,4,3,0,0,7,22,18,0,5,10,0,0,16,0,0,0,0,0,0,0,25,0,0,0,12,9,0,2,5,29,0,0,0
2115,2662,826,516,463,151,606,455,515,283,258,98,203,238,162,69,23,54,4,10,16,0,16,0,44,0,36,31,40,30,23,23,50,1,10,12,1,5,2,0,0,0,10,46,0,84,0,0,0,5,5,0,0,0,0,0,0,8,0,0,0,1,0,0,17,4,0,0,0,0
99163,32660,16323,9610,16706,14890,16370,14798,12696,7487,10265,3738,5189,5534,2404,3106,3663,1646,605,514,901,0,662,10,832,8,250,1201,1418,1375,534,476,20,508,283,179,347,149,1171,18,4,1262,714,540,191,0,0,298,0,684,25,156,62,0,0,0,0,346,0,0,6,131,0,7,353,177,1,25,0,0
5113,3885,2048,1099,510,650,1072,1138,791,426,585,232,489,439,39,165,44,73,6,5,24,0,3,0,61,0,4,44,18,31,19,0,19,6,19,23,12,14,19,64,0,21,33,11,0,0,0,6,0,7,0,0,0,0,0,0,0,31,0,0,0,1,0,0,84,7,0,0,0,0
484,169,58,4,83,11,88,15,55,53,34,10,38,67,7,26,2,6,8,0,2,0,0,0,1,0,0,3,8,5,1,0,0,0,44,0,0,0,2,0,0,5,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0
3949,156,355,579,433,805,231,439,426,310,218,426,136,123,81,0,376,68,10,20,17,0,49,37,0,65,10,15,6,81,49,0,3,6,16,12,33,2,44,6,0,35,39,25,31,2,13,256,21,0,0,0,0,0,0,0,256,5,0,0,1,8,6,0,22,2,9,0,0,0
14879,7951,5211,3512,2101,1941,2102,1144,1479,1503,1189,561,925,1203,154,137,2,49,45,0,77,0,13,34,41,28,23,241,21,44,17,0,1,0,14,15,181,17,15,0,0,11,14,138,0,0,12,0,2,35,0,0,0,0,0,0,0,15,0,0,2,0,15,0,0,9,17,0,0,0
109606,50672,36108,14565,5387,13719,4681,3364,4107,10432,2490,1901,4321,894,1361,103,2397,624,804,185,164,0,516,30,27,36,151,15,274,492,91,0,29,0,156,175,39,63,171,3,0,0,73,86,0,185,11,0,0,69,57,0,0,0,0,0,0,1,0,0,8,1,2,0,1,96,4,0,0,0
3130,161,411,284,396,401,258,440,352,339,236,298,136,140,54,0,144,58,12,20,17,0,25,41,0,69,9,15,8,90,33,0,4,8,15,10,33,3,47,6,0,7,39,24,8,2,13,0,21,0,0,0,0,0,0,0,0,5,0,0,1,7,6,2,22,2,9,0,0,0
878,85,235,65,87,37,87,100,110,74,46,95,96,24,36,0,4,3,0,0,2,0,0,244,0,368,0,2,0,6,2,0,2,0,2,0,0,2,15,4,792,2,10,9,1,37,42,0,66,0,0,144,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0
997,379,193,172,143,156,198,50,74,82,60,59,94,73,36,50,55,30,0,0,5,0,14,0,0,0,8,19,11,9,23,0,0,0,5,3,2,0,0,37,0,0,45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,1044,300,26,112,266,65,61,107,273,63,19,24,12,5,3,0,2,0,81,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7625,4784,2191,1297,2003,609,1710,1371,1589,1066,890,428,579,839,405,232,342,323,10,21,170,3,66,40,55,58,25,361,31,43,85,26,9,61,36,46,33,10,30,17,0,1,131,112,3,182,0,0,9,10,2,0,0,0,0,0,0,98,0,0,2,14,1,2,103,17,0,0,0,0
1561,2186,939,217,583,144,266,285,368,326,321,113,89,230,118,166,83,55,23,5,34,0,32,0,65,0,30,33,33,20,36,0,6,0,14,19,11,4,14,0,0,0,16,20,0,27,0,0,0,6,6,0,0,0,0,0,0,4,0,0,0,5,0,0,3,7,0,0,0,0
66477,25264,13283,9009,9244,9639,11415,5960,6156,4367,3537,4352,7636,3791,276,10,47,372,509,4,616,0,596,8942,10,7197,675,653,701,728,529,0,178,0,7,160,1956,151,197,0,0,62,560,908,0,0,1484,0,1125,215,114,0,0,0,0,0,0,30,0,0,157,15,816,0,24,99,114,0,0,0
14159,8280,2930,1158,2160,4170,3576,2458,1621,1085,1425,692,1635,1034,296,636,813,440,227,101,75,0,249,243,383,209,158,309,175,193,171,0,15,45,69,17,49,11,123,0,0,29,290,373,0,0,158,0,13,172,58,0,0,0,0,0,0,194,0,0,19,6,94,0,1,9,130,0,0,0
268126,179805,80170,41469,43446,77870,54207,39392,35521,20178,27176,17728,29593,20861,7651,6102,15485,5196,2156,1271,1921,0,3893,60709,1514,53747,4221,1968,4319,3521,4580,20,450,788,1184,848,1662,723,1482,1,20,402,1016,1755,3,14,12856,253,6739,661,201,584,64,0,66,0,20,364,0,0,1410,542,5409,873,148,657,1683,0,0,0
2856,149,339,246,374,401,218,419,306,359,192,313,129,121,57,0,129,57,16,37,25,0,25,50,0,76,42,16,16,93,35,0,3,6,16,10,57,2,65,6,0,7,41,26,7,2,16,0,25,0,0,0,0,0,0,0,0,5,0,0,1,8,7,0,38,2,9,0,0,0
9064,3157,1197,757,100,561,1215,501,451,273,113,264,878,839,464,20,337,40,5,2,5,0,134,10,196,10,1,3,4,3,34,0,38,0,2,2,137,14,3,0,0,2,8,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0
1513,2485,1051,228,622,193,279,240,374,339,315,96,102,200,93,116,115,72,24,2,31,0,61,0,46,0,37,17,36,20,49,0,6,0,14,17,20,4,12,0,0,0,14,13,0,29,0,0,0,9,8,0,0,0,0,0,0,7,0,0,0,5,0,0,3,7,0,0,0,0
1611660,605035,360037,200658,143368,184563,229237,139334,137071,104264,75382,91671,85674,156132,49067,26091,47370,31319,5488,8687,5747,0,18232,19335,8183,20606,38539,11318,10344,11480,15740,4786,1206,3851,5496,4069,12532,3992,5432,2166,3007,5111,6896,6427,1562,0,4136,34699,2316,17337,14487,2422,4855,7335,2372,774,5782,4730,0,0,558,3751,2034,1385,4050,7233,3316,3547,1501,0
188,198,121,107,8,30,18,13,7,32,10,13,33,9,7,4,0,2,0,0,0,0,0,0,0,0,0,0,2,2,4,0,8,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
144034,58613,26977,18462,14521,19921,20342,12173,11591,18736,7989,7494,15708,6988,1493,2895,1735,883,919,141,1110,0,1610,3031,2314,2684,1145,1818,1469,1166,1256,14,560,112,262,335,2973,207,1097,0,0,190,522,1113,0,54,1702,0,264,629,250,0,0,0,0,0,0,98,0,1,61,46,1046,2,22,99,820,0,0,0
44502,20871,8540,8024,3755,3097,6085,2070,2388,4018,1533,1486,2362,2777,609,941,168,292,38,39,210,0,80,11,67,24,67,1276,58,43,145,8,4,24,28,34,85,29,50,230,0,124,135,97,24,0,0,102,8,27,0,4,0,0,4,0,0,35,0,0,0,20,0,2,12,34,0,0,0,0
289,34,5,48,72,33,9,3,24,23,8,69,0,11,7,30,34,25,0,0,16,0,44,0,10,0,14,3,0,5,28,0,0,1,5,0,15,0,5,0,0,5,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
2749,742,278,212,591,441,667,437,459,362,412,69,473,159,148,142,0,155,16,25,29,0,106,3,112,3,1,31,28,17,94,0,44,0,55,11,6,3,24,0,0,0,53,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,0,4,1,0,0,0,0
850,804,306,94,100,209,195,123,116,80,39,42,48,41,49,42,5,19,2,32,2,0,26,0,28,0,8,2,7,25,1,0,0,0,2,3,17,1,7,0,0,0,4,0,0,11,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,24,0,0,0,0,0
3557,2917,1030,401,356,816,308,294,415,379,189,84,217,222,42,29,0,2,3,4,3,0,3,0,3,0,0,3,5,5,40,0,83,0,9,7,0,0,6,0,0,4,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
2179,862,282,295,252,512,551,279,165,67,220,216,283,187,74,110,0,30,28,3,2,0,44,311,128,164,38,10,101,120,27,0,40,0,4,9,26,1,13,0,0,0,5,6,0,2,238,0,32,18,6,0,0,0,0,0,0,6,0,0,0,1,29,2,2,1,33,0,0,0
12259,9668,5226,3320,1776,1067,2704,901,1108,1619,895,498,726,1498,1075,525,523,647,62,30,130,0,160,27,264,25,34,116,132,92,372,93,17,7,37,31,42,24,43,5,0,0,93,92,0,133,3,0,8,90,17,0,0,0,0,0,0,25,0,0,5,19,0,153,1,34,9,0,0,0
60111,39204,21345,14706,9843,8113,14495,8398,8507,3933,4817,3483,4399,6384,2115,1459,860,1122,127,71,642,0,496,47,587,76,269,1845,381,222,950,394,64,116,241,167,459,128,203,44,0,66,515,275,13,0,7,37,34,176,73,15,64,0,54,0,0,166,0,0,7,61,2,48,261,129,5,29,0,0
9071,3158,1196,756,104,571,1218,504,450,276,112,274,881,837,463,19,336,47,4,2,6,0,139,10,197,10,1,3,4,3,38,0,38,0,2,2,137,14,4,0,0,2,13,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0
605,693,328,50,52,261,223,178,97,65,117,16,118,51,10,12,20,10,0,0,6,0,0,0,18,0,0,5,4,4,7,0,0,0,1,2,1,0,1,0,0,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
3557,145,357,289,463,587,214,445,387,346,218,319,122,134,61,0,134,56,18,20,22,0,32,37,0,65,45,31,16,95,36,0,3,6,16,10,42,2,52,6,0,9,42,33,12,2,13,0,21,0,2,0,0,0,0,0,0,5,0,0,1,8,6,0,22,2,9,0,0,0
6598,2162,928,576,1750,1870,275,750,1166,677,713,491,187,193,172,396,229,110,119,79,72,0,143,0,119,0,2,51,85,81,64,0,8,0,1,1,20,11,30,0,0,32,94,100,0,187,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,74,0,1,5,26,0,0,0,0
4510,2313,1391,1016,811,269,682,268,367,662,282,162,408,384,250,107,38,170,12,2,75,0,49,0,64,0,4,244,32,13,18,20,7,2,14,15,33,3,8,0,0,0,35,39,0,23,0,0,0,24,8,0,0,0,0,0,0,32,0,0,0,12,0,0,2,5,0,0,0,0
278,502,167,133,66,56,124,47,49,24,40,31,43,36,23,15,6,4,2,0,4,0,9,0,11,0,2,10,4,6,9,0,3,0,1,0,3,0,1,0,0,0,3,3,0,12,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
17710,10370,5567,4174,1102,2205,2886,1469,1184,1818,647,748,1951,816,366,295,7,122,79,17,13,0,93,350,159,168,142,54,154,156,131,0,122,11,28,36,81,24,68,0,0,5,57,87,0,0,120,0,6,82,5,0,0,0,0,0,0,12,0,0,69,17,46,0,2,22,74,0,0,0
933,615,314,164,128,97,201,138,139,73,96,31,152,115,5,10,27,6,0,0,5,0,1,0,1,0,0,7,1,2,0,0,1,5,4,6,4,11,1,0,0,0,4,6,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
7280,5680,2966,1357,1237,630,1301,977,1240,1114,692,281,849,438,377,140,75,168,37,30,35,0,85,16,148,24,13,42,116,42,42,82,4,0,33,32,13,23,28,0,0,0,60,63,0,180,4,0,0,10,6,0,0,0,0,0,0,0,0,0,0,11,1,0,0,15,5,0,0,0
13076,611,1316,1119,1278,2217,929,1391,1258,995,629,886,492,1806,641,2,698,256,38,75,44,0,309,425,1,585,175,61,50,151,475,0,30,63,48,66,247,11,106,6,1,34,169,113,25,2,55,0,106,0,19,8,0,0,0,0,0,19,0,0,14,39,14,314,79,27,53,0,0,0
265,359,213,47,41,36,64,74,50,35,54,12,72,39,14,6,0,19,3,1,9,0,6,11,4,22,2,6,1,0,4,0,0,0,6,8,3,2,1,0,0,0,1,1,2,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,3,0,0,0,0
432,251,122,49,67,46,149,43,31,31,26,16,69,35,0,6,6,3,0,0,5,0,1,0,0,0,1,27,2,3,2,0,0,0,0,0,0,0,1,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,545,218,55,76,173,49,123,86,78,48,32,21,82,27,45,27,10,3,2,5,0,18,4,31,0,16,4,23,26,24,0,2,4,8,6,5,1,2,0,0,3,9,3,0,0,4,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0
26412,39514,18852,15136,824,2008,1279,3010,480,1036,782,1465,875,449,563,164,0,26,2455,4,0,2379,0,24,19,120,1,18,0,7,1,0,0,4,187,501,0,3,4,0,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,26,1,0,49,0,0,0,0
1313,2053,880,184,559,131,186,234,317,264,303,64,85,135,105,139,35,51,32,11,19,0,32,0,45,0,29,8,53,31,22,0,6,0,13,17,7,3,24,0,0,0,6,11,0,23,0,0,0,6,6,0,0,0,0,0,0,6,0,0,0,5,0,0,3,7,0,0,0,0
1444,2065,911,171,549,135,221,234,347,305,282,89,101,141,122,124,35,68,27,24,31,0,65,0,49,0,28,14,36,14,32,0,4,0,15,19,15,3,13,0,0,0,12,10,0,28,0,0,0,9,8,0,0,0,0,0,0,4,0,0,0,9,0,0,0,7,0,0,0,0
6698,4395,2590,1548,839,671,1265,510,534,1361,351,363,848,711,263,130,65,347,12,3,50,0,11,2,82,3,4,211,29,22,12,16,0,10,22,25,82,7,24,0,0,0,60,40,0,0,1,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,6,0,0,0,0
15575,13128,8550,4369,3011,2258,3149,1848,2228,1560,1424,1033,1276,1852,635,766,242,367,185,17,64,0,101,3,222,4,44,79,429,278,72,85,26,19,73,105,55,38,76,4,0,0,62,46,0,491,6,0,0,51,4,0,0,0,0,0,0,30,0,0,0,61,1,44,7,65,5,0,0,0
564,709,240,189,173,73,107,54,105,77,90,52,28,40,46,43,35,15,4,3,8,0,14,0,24,0,2,10,4,6,8,0,8,0,2,5,3,0,3,0,0,0,6,14,0,13,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
12223,7838,3992,2610,1387,1275,1887,1572,1643,1569,796,560,1069,681,415,139,28,248,135,20,33,0,131,6,166,7,33,32,192,130,180,4,144,0,37,39,66,8,66,0,0,0,50,30,1,81,3,0,0,52,2,0,0,0,0,0,0,10,0,0,0,65,0,0,6,12,9,0,0,0
77220,20748,8175,3537,8562,12075,391,5549,6244,6665,5522,9106,1593,493,2554,1315,1300,741,42,155,244,0,2450,188,306,135,134,371,90,243,525,0,45,93,31,118,104,66,180,0,0,24,550,370,7,1519,25,0,53,22,5,0,0,0,0,0,0,85,0,0,0,53,10,0,87,92,60,0,0,0
2027,2590,855,367,581,479,712,381,466,301,366,170,271,349,88,89,19,70,22,49,7,0,89,0,67,0,8,19,42,20,51,0,40,3,19,44,5,4,41,0,0,6,18,23,0,37,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,6,0,0,1,5,0,0,0,0
39628,15195,7748,5192,4388,4931,7301,3983,3758,2594,2083,2505,5243,2396,171,0,40,168,187,4,283,0,204,5255,0,4434,218,365,274,283,192,0,84,0,23,117,900,94,75,0,0,21,262,447,0,0,827,0,506,80,68,0,0,0,0,0,0,26,0,0,68,19,591,0,10,46,186,0,0,0
13598,9608,4405,1494,3834,4232,2265,2413,3086,2406,2055,1004,1489,824,703,871,506,651,275,103,120,3,109,240,477,298,102,168,143,190,144,52,157,28,126,85,78,0,109,0,0,6,165,128,9,49,64,0,152,96,71,0,0,0,0,0,0,36,0,3,0,123,21,3,56,0,24,0,0,0
772,722,277,80,62,94,224,77,116,23,40,36,146,48,29,21,0,11,3,1,4,0,5,124,13,130,0,4,7,1,2,13,11,0,2,2,2,0,0,0,0,0,2,1,0,4,50,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,1,5,14,0,0,0
6349,4763,1494,913,910,519,1280,1329,1115,862,697,376,308,659,247,144,23,71,1,0,68,0,13,0,40,0,28,131,7,1,46,10,19,5,75,39,21,2,3,18,0,1,68,57,1,0,0,0,0,1,0,0,0,0,0,0,0,214,0,0,0,5,0,0,73,3,0,0,0,0
13076,16924,4473,1241,1492,3996,3154,3577,2113,628,2865,169,1096,1014,141,76,0,200,15,3,0,0,1,0,69,0,1,3,43,57,4,0,34,0,430,66,0,22,15,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,35,0,0,4,32,0,0,0,0
189278,236997,68606,416,15121,43072,23026,1736,4751,7458,9128,463,4316,1683,10349,418,0,679,221,943,4,0,17,715,119,2654,371,4,338,1673,133,113,389,0,1601,95,0,166,308,0,0,0,3,20,0,540,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,75,0,0,364,922,0,0,0
7242,8131,3405,1573,895,395,1397,772,876,917,567,278,773,486,364,60,49,217,58,9,6,0,39,2,73,6,5,23,156,24,5,431,7,0,53,56,2,12,4,0,0,0,5,32,0,277,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0
4676,182,645,373,403,458,262,539,412,406,257,481,163,171,67,0,143,65,10,21,20,0,31,38,0,70,16,17,6,84,40,0,5,9,16,16,40,4,45,6,0,10,47,33,7,2,13,0,21,0,0,0,0,0,0,0,0,5,0,0,1,12,6,1,24,3,13,0,0,0
890,729,298,94,150,250,75,149,124,136,80,29,44,75,21,62,37,23,3,3,18,0,28,0,27,0,8,15,29,16,20,0,3,1,11,9,0,1,1,0,0,2,11,19,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0,0,0
7547,2985,1504,845,512,735,268,561,512,727,286,240,284,266,368,14,0,13,189,336,1,0,77,57,3,50,53,1,15,25,0,0,0,0,11,15,3,4,6,0,0,0,8,5,0,0,19,0,17,17,10,0,0,0,0,0,0,0,0,0,0,2,8,0,0,5,38,0,0,0
367,247,64,33,99,63,57,35,62,39,29,23,12,11,29,45,8,8,4,1,11,0,14,1,2,0,4,11,3,6,6,0,0,0,0,0,4,1,2,0,0,0,3,5,0,6,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,139,331,234,309,364,208,399,278,298,190,284,123,121,53,0,120,56,10,20,17,0,25,37,0,65,9,15,6,81,33,0,3,6,16,10,33,2,44,6,0,6,39,24,7,2,13,0,21,0,0,0,0,0,0,0,0,5,0,0,1,8,6,0,22,2,9,0,0,0
1324,2007,870,167,540,146,175,207,324,294,275,88,81,129,99,119,35,57,26,10,31,0,56,0,46,0,28,12,37,16,28,0,4,0,13,17,14,3,14,0,0,0,7,9,0,23,0,0,0,8,8,0,0,0,0,0,0,4,0,0,0,6,0,0,1,7,0,0,0,0
5984,3613,1765,832,1084,447,932,648,869,1080,535,188,542,598,385,275,89,271,63,60,44,0,55,0,120,0,52,57,144,34,87,43,12,1,27,35,24,5,42,0,0,0,48,35,0,71,0,0,0,18,5,0,0,0,0,0,0,8,0,0,0,51,0,0,4,10,0,0,0,0
432,679,196,141,147,35,167,116,140,86,120,13,45,65,49,28,2,12,1,0,2,0,2,0,13,0,2,22,4,0,3,0,4,0,7,5,0,1,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3722,3174,1731,896,608,358,779,548,665,658,387,184,534,203,196,62,28,90,14,19,32,0,18,4,96,5,12,31,31,17,41,4,10,0,14,11,9,7,19,0,0,0,41,21,0,79,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,16,1,0,0,6,7,0,0,0
